cluster_number	gene	z_score
0	CLEC14A	-0.3622673749923706
0	ITGA2B	-0.36481228470802307
0	CD55	-0.36656591296195984
0	LYL1	-0.3731660842895508
0	FAM19A5	-0.37650066614151
0	RILPL2	-0.3893989622592926
0	MYO1G	-0.42267340421676636
0	FST	-0.4369732439517975
0	PDZRN4	-0.4411361813545227
0	CRYGD	-0.4523218870162964
0	SCARA5	-0.4531102478504181
0	RAB3C	-0.4564385712146759
0	GRAP2	-0.4569849967956543
0	RND1	-0.45824259519577026
0	PF4	-0.46769979596138
0	TMEM71	-0.46927952766418457
0	PSMB9	-0.4702662527561188
0	RP11-1143G9.4	-0.4767019748687744
0	FREM2	-0.4787193536758423
0	PDGFA	-0.49277666211128235
0	OTUD1	-0.49399638175964355
0	MATN4	-0.5111739039421082
0	PITX2	-0.5133733153343201
0	TAC1	-0.5195432901382446
0	ZMAT1	-0.5196360945701599
0	TSHZ2	-0.5228473544120789
0	CTSH	-0.529914379119873
0	IL17B	-0.5309005975723267
0	APLN	-0.5477710366249084
0	THSD1	-0.5653220415115356
0	TESPA1	-0.5845900774002075
0	RP1-313I6.12	-0.5915409922599792
0	TMEM176B	-0.6109946966171265
0	NOTCH4	-0.6113066077232361
0	RP11-536O18.1	-0.6129077076911926
0	RNF125	-0.6274226307868958
0	EPS8L1	-0.6476263403892517
0	ZNF536	-0.6480540633201599
0	BCL6	-0.6489579081535339
0	GPIHBP1	-0.6492133736610413
0	CA8	-0.6534203886985779
0	RUFY1	-0.6569548845291138
0	MKNK1	-0.6616851687431335
0	CXCL12	-0.6662633419036865
0	IFI44L	-0.6736171841621399
0	CYP26B1	-0.6762055158615112
0	OAS2	-0.6952112317085266
0	RGS3	-0.6986541152000427
0	N4BP2L1	-0.7019298672676086
0	AGAP9	-0.7062614560127258
0	TNFRSF25	-0.7131113409996033
0	TMEM176A	-0.71846604347229
0	LAMP5	-0.719188928604126
0	GRIP2	-0.7324517965316772
0	SFRP1	-0.7423226833343506
0	SOX11	-0.745134711265564
0	ANKRD18A	-0.7519879341125488
0	RARRES3	-0.754349946975708
0	GCH1	-0.7554765343666077
0	SLC7A8	-0.7618237733840942
0	SST	-0.7654030323028564
0	ABCC9	-0.7654494047164917
0	SULT1C4	-0.7687838673591614
0	WNT2B	-0.7692278027534485
0	LAMA5	-0.7702986598014832
0	PLA2G2A	-0.7829988598823547
0	GIMAP7	-0.7845075130462646
0	PARM1	-0.7874451279640198
0	AXL	-0.7885685563087463
0	KCNJ8	-0.8099972605705261
0	ADCYAP1	-0.813712477684021
0	DHRS9	-0.8163286447525024
0	MGAT4A	-0.8166226744651794
0	JAML	-0.8267853260040283
0	SLC9A3R2	-0.8286176919937134
0	CCRL2	-0.8453823328018188
0	DSG2	-0.8555065989494324
0	FAM167B	-0.8649707436561584
0	SERPINI1	-0.8738135695457458
0	PCOLCE2	-0.8739379644393921
0	CH25H	-0.8972793817520142
0	MROH8	-0.8999424576759338
0	PRAM1	-0.9033064246177673
0	STC1	-0.9161375761032104
0	QPCT	-0.9333353638648987
0	ARID5B	-0.9383530020713806
0	MYEF2	-0.9467436075210571
0	PALMD	-0.9548654556274414
0	PPP2R3B	-0.9654414057731628
0	MPO	-0.9698953628540039
0	UCP2	-0.9738175272941589
0	PTPRJ	-0.9763936996459961
0	HIST1H2BG	-0.9806783199310303
0	KIF26A	-0.9879817366600037
0	WARS	-1.0072007179260254
0	RP11-47A8.5	-1.0083279609680176
0	DUSP10	-1.0140256881713867
0	MSLN	-1.0177510976791382
0	CYTL1	-1.0177521705627441
0	REL	-1.0358219146728516
0	PIK3AP1	-1.037956714630127
0	CACNG8	-1.0386531352996826
0	ACKR4	-1.0514904260635376
0	CMTM5	-1.0566956996917725
0	F11R	-1.0584572553634644
0	HIST1H2BJ	-1.0611952543258667
0	KCNMA1	-1.0677343606948853
0	ADARB1	-1.0736067295074463
0	SERPINF1	-1.0753332376480103
0	CTSD	-1.0876268148422241
0	RP11-431K24.1	-1.0882648229599
0	MMP11	-1.1106845140457153
0	AGAP2	-1.1130354404449463
0	IL1RL1	-1.1256033182144165
0	INHBA	-1.1346157789230347
0	LGALS2	-1.1576883792877197
0	PCDH17	-1.1582893133163452
0	SEMA3C	-1.1646164655685425
0	NPDC1	-1.164719820022583
0	RP11-245D16.4	-1.1699305772781372
0	ST3GAL5	-1.171523928642273
0	EFHD2	-1.178249478340149
0	IFIT1	-1.1792428493499756
0	GAP43	-1.1883469820022583
0	LIPA	-1.1884344816207886
0	ACP5	-1.1993626356124878
0	TCTEX1D1	-1.2039339542388916
0	AZU1	-1.211398720741272
0	HYAL2	-1.2142447233200073
0	INMT	-1.2246692180633545
0	RERGL	-1.241424560546875
0	PAMR1	-1.2515770196914673
0	AVPR1A	-1.2537870407104492
0	ABCG1	-1.2562397718429565
0	TRPC6	-1.2569398880004883
0	RIC3	-1.2769427299499512
0	GRIA2	-1.2804988622665405
0	HRAT17	-1.2814358472824097
0	CBLN4	-1.2974989414215088
0	ACRBP	-1.2996301651000977
0	VMO1	-1.3045246601104736
0	G0S2	-1.3121014833450317
0	EDNRB	-1.322925329208374
0	OMD	-1.3244986534118652
0	C10orf54	-1.3248038291931152
0	SCGN	-1.3258248567581177
0	PHOX2B	-1.3289636373519897
0	SEMA6D	-1.3543939590454102
0	TCF15	-1.3750231266021729
0	ENTPD2	-1.3796699047088623
0	ACE	-1.381577730178833
0	HOXB4	-1.3824275732040405
0	PDLIM4	-1.3881789445877075
0	CCDC170	-1.3973156213760376
0	OAS1	-1.407639741897583
0	LDB2	-1.4107956886291504
0	SLC18A2	-1.4175258874893188
0	ISLR2	-1.4217438697814941
0	PLEKHA7	-1.4307767152786255
0	UTS2	-1.4684398174285889
0	SLC2A5	-1.4715464115142822
0	RAP1GAP2	-1.4717251062393188
0	DNAJA4	-1.482462763786316
0	SH3TC1	-1.4890800714492798
0	NMUR2	-1.4969003200531006
0	RASGEF1B	-1.5031291246414185
0	HS3ST1	-1.5042670965194702
0	MEOX1	-1.5145151615142822
0	HSPA1A	-1.5184800624847412
0	PTPRO	-1.5356258153915405
0	LIX1	-1.5359987020492554
0	RIMKLA	-1.544523000717163
0	MPZ	-1.5493525266647339
0	PNOC	-1.5495719909667969
0	PLCL1	-1.549600601196289
0	MGLL	-1.5500972270965576
0	TFAP2A	-1.5525890588760376
0	NAIP	-1.5552783012390137
0	CRHBP	-1.5572333335876465
0	PTK2	-1.560881495475769
0	ABI3	-1.561529517173767
0	SNX10	-1.5663954019546509
0	ITGA10	-1.5709037780761719
0	MPP1	-1.5758696794509888
0	GUCY1A3	-1.5769484043121338
0	PRMT9	-1.5778038501739502
0	FLT1	-1.5807251930236816
0	RP1-34B20.21	-1.581793189048767
0	ADCY4	-1.5821183919906616
0	RERG	-1.589836835861206
0	CADPS	-1.6072633266448975
0	ARL4C	-1.618728756904602
0	SLC51A	-1.6205025911331177
0	CYYR1	-1.6289244890213013
0	SPOCK3	-1.6295968294143677
0	NQO1	-1.630477786064148
0	PPBP	-1.64308500289917
0	SYP	-1.65761137008667
0	ABCA1	-1.6828429698944092
0	CTSK	-1.6848706007003784
0	C1S	-1.688034176826477
0	RPS6KA1	-1.6980786323547363
0	CIPC	-1.7280917167663574
0	S100A8	-1.7296648025512695
0	TMEFF2	-1.740757703781128
0	RAC2	-1.7483192682266235
0	CRABP1	-1.753009557723999
0	CFI	-1.7693291902542114
0	NTS	-1.7757391929626465
0	ZC3H12A	-1.7821931838989258
0	IL6	-1.7886438369750977
0	HTR2B	-1.7922687530517578
0	OSM	-1.7942640781402588
0	SMTNL2	-1.794719934463501
0	ALDH1A3	-1.7976564168930054
0	CCR10	-1.8128193616867065
0	RSPO3	-1.8172212839126587
0	LINC00863	-1.8192967176437378
0	TLR4	-1.8265045881271362
0	COL4A2	-1.8357659578323364
0	GATA3	-1.8531652688980103
0	ITIH5	-1.8541394472122192
0	COL9A2	-1.8558402061462402
0	SCIMP	-1.8612465858459473
0	GFRA1	-1.8649969100952148
0	ALPL	-1.8888747692108154
0	DDIT3	-1.8988490104675293
0	CD69	-1.9065617322921753
0	EMB	-1.9069252014160156
0	NRIP2	-1.9102120399475098
0	ABI3BP	-1.9200832843780518
0	CPA3	-1.9222601652145386
0	SMAD6	-1.9227197170257568
0	CPA4	-1.9301583766937256
0	ACAN	-1.9338730573654175
0	RP11-29B9.2	-1.937796950340271
0	SERPINB1	-1.9428412914276123
0	TPSB2	-1.9453412294387817
0	SLC2A3	-1.9519118070602417
0	RASAL3	-1.957323431968689
0	TMC8	-1.9612576961517334
0	RP11-834C11.4	-1.9745625257492065
0	LMO2	-1.9750877618789673
0	SOX10	-1.9867651462554932
0	SELL	-1.9956870079040527
0	ADIRF	-1.995959758758545
0	FAM198B	-1.997609257698059
0	CTSG	-2.007611036300659
0	KLHL23	-2.0143210887908936
0	SEMA5A	-2.016716718673706
0	RP11-758H9.2	-2.018049478530884
0	TCF23	-2.026301145553589
0	DIO3	-2.0289125442504883
0	LILRB3	-2.0344367027282715
0	CTD-3193K9.4	-2.0586812496185303
0	HES5	-2.0589849948883057
0	PILRA	-2.065270185470581
0	PNP	-2.065572500228882
0	RHBDF2	-2.067963123321533
0	HIST1H3H	-2.069720506668091
0	FCN1	-2.079573392868042
0	PTPN7	-2.0973784923553467
0	NECAB1	-2.1025381088256836
0	MAB21L1	-2.103761911392212
0	CLDN11	-2.1372859477996826
0	SLITRK6	-2.141681432723999
0	LGALSL	-2.142442464828491
0	JAG2	-2.149559497833252
0	HDC	-2.162914752960205
0	PGM5-AS1-1	-2.1666109561920166
0	DKK1	-2.1765058040618896
0	NNAT	-2.177037000656128
0	TPP1	-2.1884655952453613
0	GGT5	-2.191748857498169
0	CALML6	-2.1963555812835693
0	FAM43A	-2.199252128601074
0	TNFRSF21	-2.201777935028076
0	C1orf186	-2.204604148864746
0	PDGFB	-2.2063028812408447
0	C2orf40	-2.2101492881774902
0	UBASH3B	-2.2198731899261475
0	ACTG2	-2.22279953956604
0	LINC00936	-2.2298543453216553
0	C8orf4	-2.2334704399108887
0	NKAIN4	-2.2375149726867676
0	SSTR2	-2.2483668327331543
0	EMP2	-2.250903844833374
0	CXCL1	-2.253430128097534
0	EDN1	-2.25838565826416
0	C19orf38	-2.261009931564331
0	RUNX1	-2.265958547592163
0	TNFSF9	-2.2706010341644287
0	S100B	-2.2722198963165283
0	HSPA1B	-2.2818899154663086
0	STMN2	-2.2874464988708496
0	FBXO32	-2.3078348636627197
0	RASSF5	-2.3201935291290283
0	MFSD1	-2.3203365802764893
0	BST2	-2.3282971382141113
0	LPAR5	-2.330850124359131
0	COL8A1	-2.3353257179260254
0	ADGRB2	-2.3380277156829834
0	CD40	-2.350907564163208
0	HHEX	-2.3552496433258057
0	GPAT2	-2.355731725692749
0	CLEC2B	-2.3687102794647217
0	CTSB	-2.3696799278259277
0	C10orf128	-2.3773608207702637
0	MAP3K7CL	-2.380314826965332
0	NRP2	-2.390228271484375
0	AKR1C1	-2.394749164581299
0	MIR155HG	-2.3958401679992676
0	DNASE1L3	-2.4013824462890625
0	EGFLAM	-2.40682315826416
0	LRRC32	-2.4069221019744873
0	FLT4	-2.4080488681793213
0	RP3-395M20.12	-2.411555290222168
0	HMHA1	-2.417647361755371
0	ANK1	-2.4245829582214355
0	ADAM15	-2.441176414489746
0	LHX9	-2.4435269832611084
0	AOC3	-2.458697557449341
0	SCN1B	-2.472990036010742
0	PRPH	-2.4741647243499756
0	TLR2	-2.4804141521453857
0	PTPRE	-2.488248109817505
0	TBX2-AS1	-2.4889252185821533
0	TENM2	-2.4906556606292725
0	PENK	-2.49282169342041
0	ZNF331	-2.5009660720825195
0	APLNR	-2.502861738204956
0	MIA	-2.512110948562622
0	SEMA5B	-2.513428211212158
0	PLK2	-2.518392324447632
0	NCF2	-2.54257869720459
0	IL16	-2.5644583702087402
0	ALOX5	-2.564702033996582
0	F5	-2.5705037117004395
0	TCEAL2	-2.5780386924743652
0	GFRA3	-2.585994243621826
0	CYSLTR1	-2.608279228210449
0	GATA2	-2.6083903312683105
0	ENPP1	-2.611053228378296
0	NABP1	-2.612205743789673
0	DOCK2	-2.61376690864563
0	DOCK9	-2.6293649673461914
0	HSPA6	-2.6444242000579834
0	FERMT3	-2.652162551879883
0	IFI30	-2.6625924110412598
0	CETP	-2.6766433715820312
0	CCDC151	-2.6950161457061768
0	QSOX1	-2.698376178741455
0	FAM101B	-2.7040529251098633
0	ANGPTL6	-2.7081785202026367
0	LGALS9	-2.7169792652130127
0	MX1	-2.7181382179260254
0	IGFBP3	-2.7367141246795654
0	PTGER4	-2.7400801181793213
0	LINC00880	-2.7540221214294434
0	TEK	-2.756619453430176
0	DACH1	-2.766613721847534
0	NPPC	-2.768475294113159
0	RGS16	-2.7692811489105225
0	HIST1H1C	-2.7712676525115967
0	P2RX7	-2.7823646068573
0	CABP1	-2.7860710620880127
0	NFATC2	-2.79729962348938
0	PTGS1	-2.799375295639038
0	IER3	-2.8173952102661133
0	PDE4C	-2.8219358921051025
0	ANGPT2	-2.825066328048706
0	MYO10	-2.827171564102173
0	CCL8	-2.8281517028808594
0	CHODL	-2.839362382888794
0	KIAA0930	-2.8468081951141357
0	SLC7A7	-2.8646769523620605
0	SLC12A5	-2.867316722869873
0	CITED1	-2.876002311706543
0	PPARG	-2.8791615962982178
0	UNC93B1	-2.888620376586914
0	GBP2	-2.8925206661224365
0	NINJ1	-2.8979170322418213
0	CBLN2	-2.900726318359375
0	TM6SF1	-2.913088798522949
0	RP11-796E2.4	-2.9218993186950684
0	CENPV	-2.922311305999756
0	OR51E1	-2.9296629428863525
0	TSPAN18	-2.938579797744751
0	PLPP3	-2.942161798477173
0	RAPGEF5	-2.955983877182007
0	RP11-182L21.6	-2.957872152328491
0	KCNE3	-2.9708194732666016
0	GIMAP2	-2.975027322769165
0	ATF3	-2.9751126766204834
0	AGT	-2.98180890083313
0	STAT4	-2.9970664978027344
0	CXCL3	-2.997074842453003
0	ELAVL4	-3.009986639022827
0	C1orf162	-3.0211589336395264
0	CDO1	-3.0238468647003174
0	FOXC1	-3.0310287475585938
0	EGFL6	-3.0437710285186768
0	SLC9A3R1	-3.055621385574341
0	STAC3	-3.0557234287261963
0	ASCL1	-3.0559897422790527
0	SERPINE1	-3.0623302459716797
0	ICAM1	-3.0627264976501465
0	SLC43A2	-3.065155506134033
0	OVOS2	-3.07580828666687
0	TAGAP	-3.0797786712646484
0	KIAA0226L	-3.081738233566284
0	TSPAN15	-3.084691047668457
0	DOCK4	-3.086688756942749
0	ARHGAP26	-3.1069705486297607
0	HOXB-AS1	-3.1171302795410156
0	CAMK2B	-3.119533061981201
0	GDF10	-3.136740207672119
0	FAM162B	-3.1373655796051025
0	CPM	-3.1480610370635986
0	SLC12A2	-3.1753196716308594
0	MAP3K8	-3.1777219772338867
0	PAG1	-3.178063154220581
0	NETO2	-3.186021089553833
0	HLA-DQA1	-3.192673921585083
0	ARHGAP9	-3.2040116786956787
0	LINGO1	-3.208003520965576
0	SYTL2	-3.224583625793457
0	LTBP2	-3.242682695388794
0	CHST1	-3.249462842941284
0	DOK3	-3.2526230812072754
0	ADAMTSL2	-3.2597179412841797
0	PCDH12	-3.2716915607452393
0	LGMN	-3.282910108566284
0	PMAIP1	-3.2842583656311035
0	ACSM3	-3.2863197326660156
0	SLC45A4	-3.2986795902252197
0	PI15	-3.3045666217803955
0	PRSS23	-3.3147192001342773
0	FGR	-3.3167853355407715
0	IQGAP2	-3.3359646797180176
0	KITLG	-3.3570001125335693
0	INSIG1	-3.3581793308258057
0	TPM2	-3.3727595806121826
0	HLX	-3.375795841217041
0	NR4A3	-3.3810925483703613
0	CD9	-3.392455816268921
0	FMO2	-3.4075896739959717
0	NSG1	-3.4105372428894043
0	ITPR2	-3.4143195152282715
0	RAB27B	-3.414937734603882
0	PIM3	-3.4149889945983887
0	MEF2C	-3.431907892227173
0	C15orf48	-3.4327986240386963
0	CSPG4	-3.4341180324554443
0	PRCP	-3.4357166290283203
0	CTSZ	-3.454414129257202
0	THSD7A	-3.4560508728027344
0	PCSK1N	-3.462735414505005
0	CDH19	-3.4630045890808105
0	NPTX2	-3.4676427841186523
0	CFP	-3.492075204849243
0	FAM78A	-3.495497703552246
0	CREG1	-3.5204622745513916
0	GEM	-3.5225417613983154
0	CXCL2	-3.523728370666504
0	MBP	-3.540480852127075
0	LTC4S	-3.591508626937866
0	HMCN1	-3.5956931114196777
0	TFF3	-3.595752716064453
0	FAM49B	-3.5988588333129883
0	RP11-394O4.5	-3.602617025375366
0	POU2F2	-3.6181952953338623
0	KIT	-3.6208674907684326
0	SOSTDC1	-3.6267712116241455
0	TNFAIP2	-3.6350789070129395
0	SOCS1	-3.6388027667999268
0	NELL2	-3.649521827697754
0	KCNAB1	-3.659911632537842
0	EDNRA	-3.6623427867889404
0	AP1B1	-3.6628663539886475
0	SLN	-3.6669111251831055
0	UACA	-3.6673600673675537
0	SLC40A1	-3.6694443225860596
0	ISG15	-3.679637908935547
0	CMYA5	-3.6799981594085693
0	ENPP2	-3.6895644664764404
0	CCL11	-3.6932404041290283
0	UPB1	-3.6934101581573486
0	MYLK	-3.7083144187927246
0	CSF2RB	-3.7159981727600098
0	EFEMP1	-3.7222180366516113
0	SFMBT2	-3.7226171493530273
0	CLEC4A	-3.7314441204071045
0	HIST1H4E	-3.7426743507385254
0	ELK3	-3.755004644393921
0	GPBAR1	-3.766044855117798
0	CDKN1A	-3.7702455520629883
0	PTPRZ1	-3.772444486618042
0	GPRC5A	-3.782201051712036
0	MEOX2	-3.7967026233673096
0	SYT1	-3.802722215652466
0	ELMO1	-3.814039707183838
0	MYH11	-3.81412410736084
0	PDE3A	-3.8161323070526123
0	TNNT3	-3.8528993129730225
0	TGFB1	-3.8536999225616455
0	PLXDC1	-3.8662900924682617
0	BTK	-3.8707470893859863
0	PGF	-3.8844778537750244
0	KCNQ1OT1	-3.898613214492798
0	NRTN	-3.924412250518799
0	KCNK3	-3.94124174118042
0	LMCD1	-3.942230701446533
0	TFPI2	-3.9461662769317627
0	NET1	-3.9533956050872803
0	PCP4	-3.9918360710144043
0	NCF1	-4.007125377655029
0	HIGD1B	-4.008580207824707
0	NRROS	-4.02479887008667
0	C1orf105	-4.025312900543213
0	FAM26F	-4.034468650817871
0	TYMP	-4.0349507331848145
0	RP5-1171I10.5	-4.035367965698242
0	ADAMTS1	-4.054128646850586
0	TMEM37	-4.059134006500244
0	SMOC2	-4.059754848480225
0	FMOD	-4.0664448738098145
0	ADORA1	-4.076935291290283
0	ITGA8	-4.07698917388916
0	TCHH	-4.092944145202637
0	NGF	-4.093571186065674
0	IL10RA	-4.102129936218262
0	CFH	-4.107020378112793
0	SCD	-4.114912033081055
0	REM1	-4.11639404296875
0	FOXS1	-4.128639221191406
0	SAMHD1	-4.130699634552002
0	CTSV	-4.136190891265869
0	AGTR1	-4.137172698974609
0	SAT1	-4.16742467880249
0	MCAM	-4.1693644523620605
0	C3	-4.182334899902344
0	CEMIP	-4.182847023010254
0	LILRB2	-4.187540531158447
0	IL1RN	-4.194674968719482
0	EPHA2	-4.195113658905029
0	MMD	-4.201760768890381
0	LRRN3	-4.2065815925598145
0	RXRG	-4.207357883453369
0	CCL20	-4.217258930206299
0	KIAA1462	-4.224106311798096
0	RGCC	-4.230555534362793
0	VAMP5	-4.233715057373047
0	S1PR3	-4.253551483154297
0	UCHL1	-4.300601005554199
0	ERRFI1	-4.312346458435059
0	PTGS2	-4.321148872375488
0	PTPN6	-4.328094959259033
0	ATP8B4	-4.339419841766357
0	TNFSF13B	-4.351279258728027
0	CXCR4	-4.3531694412231445
0	ARHGAP18	-4.356268882751465
0	CCDC146	-4.358105659484863
0	DAAM2	-4.364860534667969
0	CD52	-4.368593215942383
0	MATK	-4.373764991760254
0	LRMP	-4.3823466300964355
0	PTGDS	-4.396356582641602
0	ABCG2	-4.405551433563232
0	ABCA8	-4.408773899078369
0	AC004381.6	-4.411405086517334
0	RNF152	-4.426695823669434
0	TIMP3	-4.439083099365234
0	FJX1	-4.475279808044434
0	TNFAIP3	-4.476381301879883
0	FGL2	-4.491698265075684
0	NTRK2	-4.493783950805664
0	ARHGAP15	-4.496551513671875
0	PDE1B	-4.509675979614258
0	IER5	-4.523171901702881
0	CA12	-4.524582386016846
0	FMNL1	-4.53804349899292
0	NPL	-4.5428900718688965
0	HRH1	-4.55833101272583
0	IRF5	-4.592909336090088
0	TM4SF1	-4.59529447555542
0	LRAT	-4.59846305847168
0	ALDH1A1	-4.599944591522217
0	SLC15A3	-4.601317882537842
0	SLFN11	-4.604005813598633
0	JUN	-4.605104923248291
0	HLA-DRB1	-4.649377822875977
0	SHISA2	-4.651283264160156
0	TBX2	-4.651891708374023
0	TFEC	-4.665182590484619
0	TTYH1	-4.665653228759766
0	LINC01094	-4.668586730957031
0	SLC9A9	-4.6810712814331055
0	MAFB	-4.6873250007629395
0	CD84	-4.707420825958252
0	CSRP1	-4.733007431030273
0	RNASET2	-4.767547130584717
0	MILR1	-4.768393516540527
0	LAT2	-4.773749351501465
0	GIMAP6	-4.7836809158325195
0	HHATL	-4.808779716491699
0	PID1	-4.810258388519287
0	TNK2	-4.830389022827148
0	JAM2	-4.8458991050720215
0	GPR183	-4.864757537841797
0	SERPINB9	-4.874314785003662
0	TPPP3	-4.88730001449585
0	FOXC2	-4.888647079467773
0	SIGLEC7	-4.891080856323242
0	TAGLN	-4.909020900726318
0	RNF144B	-4.91902494430542
0	ARL4A	-4.925639629364014
0	HAMP	-4.936204433441162
0	ENDOG	-4.942772388458252
0	PTPRS	-4.954710006713867
0	APOD	-4.96047306060791
0	CHST2	-4.963414669036865
0	CD33	-4.971436023712158
0	BCL2A1	-5.002435684204102
0	ITGA6	-5.019931316375732
0	IFIT3	-5.046890735626221
0	IL6R	-5.056523323059082
0	CSF3R	-5.0644707679748535
0	PLAU	-5.078261375427246
0	HSPA2	-5.078980445861816
0	CTD-3252C9.4	-5.081596851348877
0	PLA2G7	-5.097891330718994
0	COX4I2	-5.111891269683838
0	IGSF9	-5.119373798370361
0	ADAMTS5	-5.134501934051514
0	MYC	-5.1399359703063965
0	INPP5D	-5.178274154663086
0	PLP1	-5.181094169616699
0	SUSD3	-5.182514190673828
0	LAMB2	-5.190671920776367
0	DUSP2	-5.193378925323486
0	BHLHE41	-5.204859733581543
0	NLRP1	-5.213470458984375
0	PRKCB	-5.214128017425537
0	ANKRD1	-5.228064060211182
0	CILP	-5.240346908569336
0	CD48	-5.2723870277404785
0	GFRA2	-5.272454738616943
0	HGF	-5.286774158477783
0	SKAP2	-5.287261009216309
0	EIF4A3	-5.2943501472473145
0	SH3KBP1	-5.306160926818848
0	SASH3	-5.322459697723389
0	EDIL3	-5.336117744445801
0	RB1	-5.339511394500732
0	MAFF	-5.34272575378418
0	PLXND1	-5.348582744598389
0	SELPLG	-5.368724346160889
0	DUSP1	-5.374356746673584
0	CEBPD	-5.383529186248779
0	FIBIN	-5.384891033172607
0	TAC3	-5.393247604370117
0	TNFRSF1B	-5.403970241546631
0	EGR2	-5.406929969787598
0	LTB	-5.409247398376465
0	IFNGR1	-5.423774719238281
0	CACNA2D2	-5.43054723739624
0	MERTK	-5.438055515289307
0	TNFRSF11A	-5.458846092224121
0	FGD2	-5.464343547821045
0	PPP1R15A	-5.46914529800415
0	ITGAL	-5.484213829040527
0	PHLDA2	-5.491133689880371
0	MT2A	-5.495667934417725
0	MYO1F	-5.505457401275635
0	NR4A2	-5.531832695007324
0	THBS1	-5.567221164703369
0	PLCG2	-5.567652702331543
0	RTN1	-5.572076320648193
0	CSTA	-5.575453281402588
0	CX3CR1	-5.586575984954834
0	ITGAM	-5.6084370613098145
0	PTX3	-5.621280670166016
0	NOV	-5.6431403160095215
0	DEF6	-5.6662750244140625
0	PPP1R14A	-5.687196731567383
0	SOCS3	-5.694611072540283
0	LYZ	-5.70033073425293
0	LSP1	-5.713069438934326
0	CXCL16	-5.715554714202881
0	C1R	-5.7175726890563965
0	RHOB	-5.719160079956055
0	ABCA6	-5.729679584503174
0	PGM5	-5.774024963378906
0	C11orf96	-5.779972076416016
0	RGS1	-5.803958892822266
0	NFKBID	-5.812580585479736
0	IFI6	-5.813833236694336
0	SH2D3C	-5.818869590759277
0	IGFBP2	-5.827142238616943
0	NGFR	-5.849835395812988
0	SH2B3	-5.88271951675415
0	WT1	-5.919321060180664
0	CASP1	-5.92295503616333
0	SYK	-5.95557165145874
0	GJC1	-5.990661144256592
0	CD44	-6.0003275871276855
0	FAM212B	-6.002826690673828
0	ABRA	-6.007142543792725
0	COL13A1	-6.020671367645264
0	THBS4	-6.023561000823975
0	NFKBIA	-6.026766300201416
0	FAP	-6.03206729888916
0	DAPK2	-6.048996925354004
0	PLTP	-6.0514302253723145
0	CA3	-6.075174331665039
0	IRF8	-6.076004981994629
0	ANGPTL2	-6.079623699188232
0	EMILIN3	-6.091220855712891
0	GPSM3	-6.094541549682617
0	ARHGAP30	-6.102853298187256
0	KCNS3	-6.12332820892334
0	CHST11	-6.148379802703857
0	LYN	-6.158638954162598
0	C1orf95	-6.206207752227783
0	NR4A1	-6.231016635894775
0	FRZB	-6.233373165130615
0	TNFAIP8L1	-6.236763954162598
0	C5AR1	-6.239715099334717
0	BLNK	-6.242048740386963
0	NMU	-6.2563157081604
0	LINC01133	-6.258687496185303
0	IFITM1	-6.271875858306885
0	HAS2	-6.27249002456665
0	CTHRC1	-6.280847549438477
0	NFKBIZ	-6.2890167236328125
0	OGFRL1	-6.292964458465576
0	HLA-E	-6.319347381591797
0	DLK1	-6.331536293029785
0	RGS2	-6.351130962371826
0	IGF1	-6.3565778732299805
0	KLF4	-6.366042613983154
0	ADM	-6.372994422912598
0	SEPT4	-6.382792949676514
0	WAS	-6.391407489776611
0	LHFP	-6.4106011390686035
0	COLEC12	-6.420855522155762
0	BIN2	-6.449865818023682
0	RGS18	-6.457653522491455
0	TBXAS1	-6.465826034545898
0	ATP2A2	-6.521585941314697
0	CSF2RA	-6.553938388824463
0	SRGN	-6.5964765548706055
0	CXCL8	-6.59845495223999
0	STXBP2	-6.603460788726807
0	CD200R1	-6.63798713684082
0	RASGRP4	-6.642967224121094
0	GPR65	-6.6514787673950195
0	SDPR	-6.6636834144592285
0	MFAP4	-6.686066627502441
0	LILRB4	-6.735429286956787
0	SAMSN1	-6.7451090812683105
0	MECOM	-6.756386756896973
0	PLAUR	-6.760634899139404
0	SERPINA1	-6.792237281799316
0	CFD	-6.812953472137451
0	HTRA3	-6.82620096206665
0	HLA-DMA	-6.842978000640869
0	STEAP2	-6.857316970825195
0	METTL7B	-6.861446380615234
0	OLFML2B	-6.896770477294922
0	PYCARD	-6.896974563598633
0	PLEK	-6.9031243324279785
0	FAM105A	-6.912452697753906
0	IRF1	-6.928555488586426
0	NTRK3	-6.943967342376709
0	GAS7	-6.946801662445068
0	ITGA11	-6.955298900604248
0	FAM46C	-6.960244178771973
0	LAIR1	-6.966238975524902
0	BMP4	-7.022039890289307
0	CEBPA	-7.023015975952148
0	SAMD11	-7.0347676277160645
0	RGS4	-7.043941020965576
0	ARRB2	-7.064185619354248
0	PAPPA	-7.079313278198242
0	SHD	-7.093227863311768
0	LPAR4	-7.093522548675537
